prod_norm_name,prod_form_norm_name,code,prod_pack_1_2,prod_pack_1_size,origin,prod_d_norm_name,const
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,30.0,1.0,10 мг,1
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,30.0,1.0,20 мг,1
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,30.0,1.0,40 мг,1
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,3.0,10.0,2.0,20 мг,1
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,9.0,10.0,2.0,10 мг,1
132,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,9.0,10.0,2.0,20 мг,1
138,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,25,2.0,5.0,1.0,100 мг,1
138,СУСПЕНЗИЯ ДЛЯ ПРИЕМА ВНУТРЬ,25,1.0,100.0,1.0,120 мг/5 мл,1
140,ТАБЛЕТКИ КИШЕЧНОРАСТВОРИМЫЕ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,3.0,10.0,1.0,100 мг,1
140,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,5.0,20.0,2.0,100 мг,1
140,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,5.0,20.0,2.0,50 мг,1
143,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,3.0,10.0,1.0,1000 мг,1
143,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,6.0,10.0,1.0,1000 мг,1
145,ТАБЛЕТКИ ПРОЛОНГИРОВАННОГО ДЕЙСТВИЯ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,30.0,1.0,1.5 мг,1
145,ТАБЛЕТКИ С КОНТРОЛИРУЕМЫМ ВЫСВОБОЖДЕНИЕМ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,30.0,1.0,1.5 мг,1
145,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,3.0,10.0,1.0,1.5 мг,1
158,КАПСУЛЫ,25,1.0,3.0,1.0,500 мг,1
158,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,3.0,1.0,500 мг,1
158,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,3.0,2.0,500 мг,1
162,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,50.0,1.0,5 %,1
162,КАПСУЛЫ,25,1.0,8.0,2.0,200 мг,1
162,КАПСУЛЫ,25,1.0,10.0,1.0,200 мг,1
162,КАПСУЛЫ,25,1.0,10.0,2.0,400 мг,1
162,КАПСУЛЫ,25,2.0,8.0,2.0,200 мг,1
162,КАПСУЛЫ,25,2.0,10.0,1.0,200 мг,1
162,КАПСУЛЫ,25,2.0,10.0,2.0,400 мг,1
162,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,50.0,2.0,5 %,1
162,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,100.0,2.0,5 %,1
162,СУСПЕНЗИЯ ДЛЯ ПРИЕМА ВНУТРЬ,25,1.0,100.0,2.0,100 мг/5 мл,1
162,СУСПЕНЗИЯ ДЛЯ ПРИЕМА ВНУТРЬ,25,1.0,150.0,2.0,100 мг/5 мл,1
162,СУСПЕНЗИЯ ДЛЯ ПРИЕМА ВНУТРЬ,25,1.0,200.0,2.0,100 мг/5 мл,1
162,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,25,1.0,8.0,2.0,200 мг,1
162,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,25,1.0,10.0,2.0,200 мг,1
162,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,25,1.0,12.0,2.0,400 мг,1
162,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,25,2.0,10.0,2.0,200 мг,1
162,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,10.0,2.0,400 мг,1
162,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,2.0,10.0,1.0,400 мг,1
162,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,2.0,10.0,2.0,400 мг,1
164,КАПЛИ ДЛЯ ПРИЕМА ВНУТРЬ,25,1.0,20.0,2.0,10 мг/мл,1
164,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,2.0,10.0,2.0,10 мг,1
164,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,3.0,10.0,2.0,10 мг,1
168,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,3.0,10.0,1.0,12.5 мг + 50 мг,1
168,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,9.0,10.0,1.0,12.5 мг + 50 мг,1
173,ТАБЛЕТКИ,25,1.0,60.0,1.0,1000 мг,1
173,ТАБЛЕТКИ,25,1.0,60.0,1.0,850 мг,1
173,ТАБЛЕТКИ,25,3.0,20.0,1.0,500 мг,1
173,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,4.0,15.0,1.0,1000 мг,1
173,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,4.0,15.0,1.0,850 мг,1
173,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,6.0,10.0,1.0,1000 мг,1
173,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,6.0,10.0,1.0,500 мг,1
173,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,6.0,10.0,1.0,850 мг,1
173,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,25,3.0,10.0,1.0,1000 мг,1
173,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,25,4.0,15.0,1.0,500 мг,1
173,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,25,4.0,15.0,1.0,750 мг,1
173,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,25,6.0,10.0,1.0,1000 мг,1
187,РАСТВОР ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,25,10.0,2.0,1.0,500 мг/мл,1
187,ТАБЛЕТКИ,25,1.0,10.0,1.0,500 мг,1
187,ТАБЛЕТКИ,25,2.0,10.0,2.0,500 мг,1
189,ДРАЖЕ КИШЕЧНОРАСТВОРИМЫЕ,25,2.0,10.0,2.0,НЕ УКАЗАНО,1
189,ДРАЖЕ КИШЕЧНОРАСТВОРИМЫЕ,25,4.0,10.0,2.0,НЕ УКАЗАНО,1
194,ГЕЛЬ ДЛЯ ПРИЕМА ВНУТРЬ,25,20.0,16.0,2.0,НЕ УКАЗАНО,1
208,КАПСУЛЫ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,25,2.0,15.0,1.0,200 мг,1
212,СУСПЕНЗИЯ ДЛЯ ПРИЕМА ВНУТРЬ,25,1.0,170.0,2.0,НЕ УКАЗАНО,1
215,КАПСУЛЫ,25,5.0,10.0,1.0,300 мг,1
219,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,50.0,1.0,5 %,1
219,КАПСУЛЫ С МОДИФИЦИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,25,3.0,10.0,2.0,150 мг,1
219,РАСТВОР ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,25,10.0,2.0,2.0,50 мг/мл,1
219,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,2.0,10.0,1.0,100 мг,1
220,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,2.0,50.0,2.0,1.5 мг,1
224,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,2.0,10.0,2.0,НЕ УКАЗАНО,1
226,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,25,8.0,10.0,2.0,35 мг,1
230,ТАБЛЕТКИ,25,2.0,10.0,2.0,500 мг + 5 мг + 0.1 мг,1
230,ТАБЛЕТКИ,25,2.0,10.0,2.0,НЕ УКАЗАНО,1
232,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,30.0,1.0,5 %,1
232,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,50.0,1.0,5 %,1
232,ГЕЛЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,100.0,1.0,5 %,1
232,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,25,5.0,3.0,1.0,25 мг/мл,1
232,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,25,5.0,3.0,2.0,25 мг/мл,1
232,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,2.0,10.0,1.0,100 мг,1
232,"Таблетки кишечнорастворимые, покрытые пленочной оболочкой",25,2.0,10.0,1.0,25 мг,1
235,РАСТВОР ДЛЯ ИНЪЕКЦИЙ,25,10.0,2.0,1.0,20 мг/мл,1
236,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,10.0,2.0,5 мг,1
237,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,25,3.0,1.5,1.0,10 мг/мл,1
237,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,25,3.0,1.5,2.0,15 мг/1.5 мл,1
237,РАСТВОР ДЛЯ ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,25,5.0,1.5,1.0,10 мг/мл,1
237,ТАБЛЕТКИ,25,2.0,10.0,1.0,15 мг,1
239,ТАБЛЕТКИ,25,1.0,60.0,2.0,25 мг,1
239,ТАБЛЕТКИ,25,1.0,60.0,2.0,50 мг,1
239,"ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ, ПОКРЫТЫЕ ОБОЛОЧКОЙ",25,1.0,14.0,2.0,25 мг,1
239,"ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ, ПОКРЫТЫЕ ОБОЛОЧКОЙ",25,1.0,30.0,2.0,100 мг,1
239,"ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ, ПОКРЫТЫЕ ОБОЛОЧКОЙ",25,1.0,30.0,2.0,50 мг,1
240,КАПСУЛЫ,25,6.0,10.0,2.0,400 мг + 25 мг,1
242,ТАБЛЕТКИ,25,1.0,30.0,1.0,5 мг,1
242,ТАБЛЕТКИ,25,2.0,30.0,1.0,10 мг,1
242,ТАБЛЕТКИ,25,3.0,10.0,1.0,10 мг,1
243,ТАБЛЕТКИ,25,2.0,10.0,2.0,НЕ УКАЗАНО,1
245,ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,25,1.0,25.0,2.0,250 мг + 62.5 мг/5 мл,1
245,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,2.0,7.0,2.0,875 мг + 125 мг,1
245,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,3.0,5.0,2.0,500 мг + 125 мг,1
251,ПОРОШОК ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,10.0,2.0,250 МЕ/г + 5000 МЕ/г,1
252,ТАБЛЕТКИ,25,1.0,10.0,1.0,10 мг,1
252,ТАБЛЕТКИ,25,1.0,30.0,1.0,10 мг,1
252,ТАБЛЕТКИ,25,3.0,10.0,1.0,10 мг,1
253,КАПСУЛЫ,25,3.0,10.0,1.0,20 мг,1
253,КАПСУЛЫ КИШЕЧНОРАСТВОРИМЫЕ,25,4.0,7.0,1.0,20 мг,1
255,ТАБЛЕТКИ ЖЕВАТЕЛЬНЫЕ,25,3.0,10.0,2.0,100 мг,1
257,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,50.0,1.0,10 мг,1
259,КАПСУЛЫ,25,1.0,10.0,2.0,7 мг,1
259,КАПСУЛЫ,25,3.0,10.0,2.0,7 мг,1
267,ТАБЛЕТКИ,25,1.0,20.0,1.0,10 мг,1
267,ТАБЛЕТКИ,25,1.0,20.0,1.0,20 мг,1
267,ТАБЛЕТКИ,25,2.0,10.0,1.0,10 мг,1
267,ТАБЛЕТКИ,25,2.0,10.0,1.0,5 мг,1
267,ТАБЛЕТКИ,25,2.0,14.0,1.0,5 мг,1
267,ТАБЛЕТКИ,25,6.0,10.0,1.0,10 мг,1
269,РАСТВОР ДЛЯ ИНЪЕКЦИЙ,25,10.0,1.0,1.0,4 мг/мл,1
270,КАПЛИ ГЛАЗНЫЕ,25,1.0,5.0,2.0,0.3 %,1
270,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,2.0,5.0,1.0,500 мг,1
270,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,10.0,10.0,2.0,500 мг,1
273,ТАБЛЕТКИ,25,2.0,10.0,1.0,25 мг + 10 мг,1
274,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,30.0,1.0,1 %,1
276,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,25,1.0,60.0,1.0,НЕ УКАЗАНО,1
277,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,30.0,1.0,0.05 %,1
277,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,30.0,1.0,0.05 %,1
277,СУСПЕНЗИЯ ДЛЯ ИНЪЕКЦИЙ,25,1.0,1.0,2.0,2 мг + 5 мг/мл,1
288,ДРАЖЕ,25,1.0,50.0,1.0,НЕ УКАЗАНО,1
290,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,10.0,1.0,400 мг,1
291,КАПСУЛЫ,25,2.0,10.0,1.0,10000 ЕД,1
291,КАПСУЛЫ КИШЕЧНОРАСТВОРИМЫЕ,25,1.0,20.0,2.0,10000 ЕД,1
291,КАПСУЛЫ КИШЕЧНОРАСТВОРИМЫЕ,25,1.0,20.0,2.0,25000 Ед,1
291,КАПСУЛЫ КИШЕЧНОРАСТВОРИМЫЕ,25,1.0,50.0,2.0,10000 ЕД,1
291,ТАБЛЕТКИ КИШЕЧНОРАСТВОРИМЫЕ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,2.0,10.0,1.0,10000 ЕД,1
291,"ТАБЛЕТКИ КИШЕЧНОРАСТВОРИМЫЕ, ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ",25,1.0,60.0,1.0,25 ЕД,1
291,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,25,4.0,15.0,1.0,НЕ УКАЗАНО,1
291,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,25,5.0,10.0,1.0,125 мг,1
291,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,25,4.0,20.0,2.0,НЕ УКАЗАНО,1
295,ТАБЛЕТКИ ПОКРЫТЫЕ КИШЕЧНОРАСТВОРИМОЙ ОБОЛОЧКОЙ,25,2.0,15.0,2.0,20 мг,1
298,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,25,4.0,7.0,2.0,20 мг,1
303,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,2.0,15.0,2.0,80 мг,1
303,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,6.0,15.0,1.0,160 мг,1
304,ТАБЛЕТКИ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,25,3.0,10.0,1.0,60 мг,1
306,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,4.0,8.0,1.0,120 мг,1
316,КАПЛИ ДЛЯ ПРИЕМА ВНУТРЬ,25,1.0,10.0,2.0,15000 МЕ/мл,1
317,КАПСУЛЫ,25,1.0,1.0,1.0,150 мг,1
317,КАПСУЛЫ,25,1.0,2.0,1.0,150 мг,1
317,КАПСУЛЫ,25,2.0,1.0,1.0,150 мг,1
317,КАПСУЛЫ,25,4.0,1.0,1.0,150 мг,1
318,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,10.0,2.0,25 мг,1
320,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,25,2.0,6.0,2.0,НЕ УКАЗАНО,1
322,АЭРОЗОЛЬ ДЛЯ ИНГАЛЯЦИЙ ДОЗИРОВАННЫЙ,25,1.0,200.0,1.0,100 мкг/доза,1
322,АЭРОЗОЛЬ ДЛЯ ИНГАЛЯЦИЙ ДОЗИРОВАННЫЙ,25,1.0,200.0,2.0,100 мкг/доза,1
329,ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,25,9.0,2.0,2.0,100 мг,1
329,ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ,25,20.0,2.0,1.0,100 мг,1
329,ТАБЛЕТКИ,25,1.0,30.0,1.0,100 мг,1
329,ТАБЛЕТКИ,25,2.0,10.0,2.0,100 мг,1
329,ТАБЛЕТКИ,25,3.0,10.0,2.0,100 мг,1
334,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,2.0,10.0,2.0,100 мг,1
337,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,12.0,1.0,НЕ УКАЗАНО,1
342,ТАБЛЕТКИ,25,2.0,15.0,1.0,16 мг,1
344,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,10.0,1.0,5 %,1
344,ТАБЛЕТКИ,25,2.0,10.0,1.0,200 мг,1
368,ЛИОФИЛИЗАТ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ВНУТРИВЕННОГО И ВНУТРИМЫШЕЧНОГО ВВЕДЕНИЯ,25,5.0,8.0,2.0,8 мг,1
375,ТАБЛЕТКИ,25,1.0,100.0,2.0,2.5 мг,1
376,КАПЛИ НАЗАЛЬНЫЕ,25,1.0,5.0,2.0,0.01 %,1
376,КАПЛИ НАЗАЛЬНЫЕ,25,1.0,10.0,2.0,0.025 %,1
376,КАПЛИ НАЗАЛЬНЫЕ,25,1.0,10.0,2.0,0.05 %,1
376,СПРЕЙ НАЗАЛЬНЫЙ,25,1.0,15.0,2.0,0.05 %,1
377,ДРАЖЕ,25,1.0,25.0,2.0,8 мг,1
377,ТАБЛЕТКИ,25,2.0,14.0,1.0,8 мг,1
383,ТАБЛЕТКИ,25,4.0,25.0,2.0,0.2 мг,1
384,ТАБЛЕТКИ,25,2.0,25.0,2.0,50 мкг,1
384,ТАБЛЕТКИ,25,4.0,25.0,2.0,100 мкг,1
384,ТАБЛЕТКИ,25,4.0,25.0,2.0,75 мкг,1
385,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,3.0,10.0,1.0,600 мг,1
386,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,2.0,14.0,2.0,10 мг,1
408,ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,25,6.0,1.0,2.0,600 мг,1
408,ТАБЛЕТКИ ШИПУЧИЕ,25,1.0,10.0,2.0,600 мг,1
410,ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ,25,1.0,8.0,2.0,3 г,1
412,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,20.0,1.0,1 %,1
426,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,28.0,2.0,НЕ УКАЗАНО,1
428,ТАБЛЕТКИ ПОКРЫТЫЕ ОБОЛОЧКОЙ,25,3.0,20.0,2.0,НЕ УКАЗАНО,1
433,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,25.0,1.0,5 %,1
434,КАПСУЛЫ С ПРОЛОНГИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ,25,3.0,10.0,1.0,80 мг,1
434,"ТАБЛЕТКИ С МОДИФИЦИРОВАННЫМ ВЫСВОБОЖДЕНИЕМ, ПОКРЫТЫЕ ОБОЛОЧКОЙ",25,6.0,10.0,1.0,35 мг,1
436,ТАБЛЕТКИ,25,1.0,50.0,2.0,10 мг,1
449,РАСТВОР ДЛЯ ИНФУЗИЙ,25,1.0,200.0,1.0,0.9 %,1
449,РАСТВОРИТЕЛЬ ДЛЯ ПРИГОТОВЛЕНИЯ ЛЕКАРСТВЕННЫХ ФОРМ ДЛЯ ИНЪЕКЦИЙ,25,10.0,5.0,1.0,0.9 %,1
449,РАСТВОРИТЕЛЬ ДЛЯ ПРИГОТОВЛЕНИЯ ЛЕКАРСТВЕННЫХ ФОРМ ДЛЯ ИНЪЕКЦИЙ,25,10.0,10.0,1.0,0.9 %,1
461,РАСТВОР ДЛЯ ИНЪЕКЦИЙ,25,10.0,1.0,1.0,0.5 мг/мл,1
466,КАПЛИ ГЛАЗНЫЕ,25,1.0,10.0,2.0,20 мг/мл,1
467,ТАБЛЕТКИ,25,2.0,10.0,2.0,80 мг,1
471,ТАБЛЕТКИ,25,2.0,10.0,1.0,50 мг,1
471,ТАБЛЕТКИ,25,2.0,14.0,1.0,25 мг,1
471,ТАБЛЕТКИ,25,2.0,20.0,1.0,25 мг,1
471,ТАБЛЕТКИ,25,4.0,10.0,1.0,25 мг,1
471,ТАБЛЕТКИ,25,4.0,10.0,1.0,50 мг,1
473,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,30.0,1.0,1 %,1
474,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,30.0,2.0,75 мг + 15.2 мг,1
474,ТАБЛЕТКИ ПОКРЫТЫЕ ПЛЕНОЧНОЙ ОБОЛОЧКОЙ,25,1.0,100.0,2.0,150 мг + 30.39 мг,1
475,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,25,2.0,6.0,2.0,5 мг,1
478,КАПСУЛЫ,25,1.0,10.0,2.0,250 мг,1
527,КРЕМ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,100.0,1.0,1 % + 5 %,1
530,ТАБЛЕТКИ ДЛЯ РАССАСЫВАНИЯ,25,2.0,12.0,2.0,НЕ УКАЗАНО,1
544,ТАБЛЕТКИ,25,1.0,100.0,2.0,5 мг,1
546,МАЗЬ ДЛЯ МЕСТНОГО И НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,25.0,1.0,10 %,1
546,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,25,2.0,5.0,1.0,500 мг,1
555,РАСТВОР ДЛЯ ИНЪЕКЦИЙ,25,10.0,5.0,1.0,5 мг/мл,1
569,РАСТВОРИТЕЛЬ ДЛЯ ПРИГОТОВЛЕНИЯ ЛЕКАРСТВЕННЫХ ФОРМ ДЛЯ ИНЪЕКЦИЙ,25,10.0,2.0,1.0,НЕ УКАЗАНО,1
574,ЛИОФИЛИЗАТ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ И МЕСТНОГО ПРИМЕНЕНИЯ,25,10.0,1.0,1.0,НЕ УКАЗАНО,1
574,ЛИОФИЛИЗАТ ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ И МЕСТНОГО ПРИМЕНЕНИЯ,25,10.0,5.0,1.0,5 доз,1
583,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,25,2.0,5.0,1.0,100 мг+40 мг+20 мг+4 мг,1
584,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,25,2.0,5.0,1.0,НЕ УКАЗАНО,1
586,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,25,2.0,5.0,1.0,200 мг,1
588,МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ,25,1.0,25.0,1.0,100 МЕ/г+40 мг/г+0.8 мг/г,1
589,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,25,2.0,5.0,1.0,500 мг,1
591,СУППОЗИТОРИИ ВАГИНАЛЬНЫЕ,25,2.0,5.0,1.0,16 мг,1
595,СУППОЗИТОРИИ РЕКТАЛЬНЫЕ,25,2.0,5.0,1.0,2.11 г,1
